userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
5,6,2,1762.0,2201.0,362.0,0.8246,77.0,31.0,1353.0,296.0,4645.0,2.94,8.0,0.1048,0.0,0.0
5,6,3,1699.5262216329575,1861.9457640051842,339.90139651298523,0.9152306708276272,77.73081621527672,30.536313503980637,1415.0,368.0,5581.0,3.53,3.0,0.1337,0.20005235075950623,5.42795230075717
7,4,23,1506.0,1790.0,231.00000000000003,0.8134,52.99999999999999,30.0,2575.0,1184.0,7799.0,5.25,10.0,0.2097,0.0,0.0
7,4,24,1484.0,1838.0,296.0,0.8362,58.0,37.0,2335.0,916.9999999999999,8317.0,5.92,15.0,0.1685,0.0,0.0
7,4,25,1558.0,1829.0,222.0,0.8192,49.0,21.0,2960.0,1602.0,12080.0,8.25,28.0,0.2833,0.0,0.0
7,4,26,1732.3765686154366,1992.9918829798698,400.59052658081055,0.9443260956227779,58.29391187429428,35.84867978096008,3022.0,1706.0,14878.0,10.38,35.0,0.2983,0.21337959170341492,31.50303663313389
7,4,27,1703.8965601921082,1851.3917436897755,229.15384829044342,0.9500294590711593,62.56774216890335,24.813552051782608,2257.0,749.0,6019.0,4.2,16.0,0.1096,0.07026997208595276,17.907972492277622
7,4,28,1730.0,2106.0,298.0,0.7926,78.0,28.999999999999996,3203.0,1917.0000000000002,10322.0,7.2,21.0,0.2929,0.0,0.0
7,4,29,1546.0,1871.0,272.0,0.8369,52.99999999999999,32.0,2984.0,1737.0,9562.0,6.51,17.0,0.3709,0.0,0.0
7,4,30,1704.0,1989.0,226.00000000000003,0.7929999999999999,58.99999999999999,24.0,3033.0,1725.0,12874.0,8.85,29.0,0.2912,0.0,0.0
7,5,1,1715.9435274600983,1846.2816070020199,223.1438101530075,0.9516358172893524,63.70976012945175,22.998810708522797,2233.0,795.0,4903.0,3.37,9.0,0.1566,0.07345089316368103,14.15591535717249
7,5,2,1534.0,1907.0,297.0,0.7962,76.0,35.0,2814.0,1421.0,9941.0,6.68,26.0,0.1742,0.0,0.0
7,5,3,1485.0,1775.0,244.0,0.8414,46.0,28.0,2453.0,1015.0,8453.0,5.76,20.0,0.2051,0.0,0.0
7,5,4,1841.0,2058.0,186.0,0.8571,30.999999999999996,20.0,2830.0,1444.0,11777.0,8.22,28.0,0.2824,0.0,0.0
7,5,5,1651.4867749810219,2043.9507975578308,380.78401279449463,0.9527283708691597,61.1851991713047,39.741654336452484,3040.0,1700.0,7955.0,5.13,14.0,0.3235,0.09558983892202377,20.395638220012188
